,model,dataset,trial,run,score,performance_measure,regularization,n_train
676,vqcodebook32,magnatagatune,0,4,0.7804097595573216,rocauc_score_macro,,
677,vqcodebook32,magnatagatune,0,4,0.7804097595573216,rocauc_score_macro,,
678,vqcodebook32,magnatagatune,0,4,0.7804097595573216,rocauc_score_macro,,
679,vqcodebook32,magnatagatune,0,4,0.7804097595573216,rocauc_score_macro,,
680,vqcodebook128,magnatagatune,0,4,0.8281392713149116,rocauc_score_macro,,
681,vqcodebook128,magnatagatune,0,4,0.8281392713149116,rocauc_score_macro,,
682,vqcodebook128,magnatagatune,0,4,0.8281392713149116,rocauc_score_macro,,
683,vqcodebook128,magnatagatune,0,4,0.8281392713149116,rocauc_score_macro,,
684,vqcodebook128,magnatagatune,0,4,0.8281392713149116,rocauc_score_macro,,
685,vqcodebook256,magnatagatune,0,4,0.837310291504781,rocauc_score_macro,,
686,vqcodebook256,magnatagatune,0,4,0.837310291504781,rocauc_score_macro,,
687,vqcodebook256,magnatagatune,0,4,0.837310291504781,rocauc_score_macro,,
688,vqcodebook256,magnatagatune,0,4,0.837310291504781,rocauc_score_macro,,
689,vqcodebook256,magnatagatune,0,4,0.837310291504781,rocauc_score_macro,,
690,vqcodebook32,magnatagatune,1,4,0.7804829984779835,rocauc_score_macro,,
691,vqcodebook32,magnatagatune,1,4,0.7804829984779835,rocauc_score_macro,,
692,vqcodebook32,magnatagatune,1,4,0.7804829984779835,rocauc_score_macro,,
693,vqcodebook32,magnatagatune,1,4,0.7804829984779835,rocauc_score_macro,,
694,vqcodebook32,magnatagatune,1,4,0.7804829984779835,rocauc_score_macro,,
695,vqcodebook64,magnatagatune,1,4,0.8035495773337044,rocauc_score_macro,,
696,vqcodebook64,magnatagatune,1,4,0.8035495773337044,rocauc_score_macro,,
697,vqcodebook64,magnatagatune,1,4,0.8035495773337044,rocauc_score_macro,,
698,vqcodebook64,magnatagatune,1,4,0.8035495773337044,rocauc_score_macro,,
699,vqcodebook64,magnatagatune,1,4,0.8035495773337044,rocauc_score_macro,,
700,vqcodebook128,magnatagatune,1,4,0.8281411758243119,rocauc_score_macro,,
701,vqcodebook128,magnatagatune,1,4,0.8281411758243119,rocauc_score_macro,,
702,vqcodebook128,magnatagatune,1,4,0.8281411758243119,rocauc_score_macro,,
703,vqcodebook128,magnatagatune,1,4,0.8281411758243119,rocauc_score_macro,,
704,vqcodebook128,magnatagatune,1,4,0.8281411758243119,rocauc_score_macro,,
705,vqcodebook256,magnatagatune,1,4,0.8373341054273419,rocauc_score_macro,,
706,vqcodebook256,magnatagatune,1,4,0.8373341054273419,rocauc_score_macro,,
707,vqcodebook256,magnatagatune,1,4,0.8373341054273419,rocauc_score_macro,,
708,vqcodebook256,magnatagatune,1,4,0.8373341054273419,rocauc_score_macro,,
709,vqcodebook256,magnatagatune,1,4,0.8373341054273419,rocauc_score_macro,,
710,vqcodebook32,magnatagatune,2,4,0.7810936363152767,rocauc_score_macro,,
711,vqcodebook32,magnatagatune,2,4,0.7810936363152767,rocauc_score_macro,,
712,vqcodebook32,magnatagatune,2,4,0.7810936363152767,rocauc_score_macro,,
713,vqcodebook32,magnatagatune,2,4,0.7810936363152767,rocauc_score_macro,,
714,vqcodebook32,magnatagatune,2,4,0.7810936363152767,rocauc_score_macro,,
715,vqcodebook64,magnatagatune,2,4,0.8035018707870882,rocauc_score_macro,,
716,vqcodebook64,magnatagatune,2,4,0.8035018707870882,rocauc_score_macro,,
717,vqcodebook64,magnatagatune,2,4,0.8035018707870882,rocauc_score_macro,,
718,vqcodebook64,magnatagatune,2,4,0.8035018707870882,rocauc_score_macro,,
719,vqcodebook64,magnatagatune,2,4,0.8035018707870882,rocauc_score_macro,,
720,vqcodebook128,magnatagatune,2,4,0.828129311269784,rocauc_score_macro,,
721,vqcodebook128,magnatagatune,2,4,0.828129311269784,rocauc_score_macro,,
722,vqcodebook128,magnatagatune,2,4,0.828129311269784,rocauc_score_macro,,
723,vqcodebook128,magnatagatune,2,4,0.828129311269784,rocauc_score_macro,,
724,vqcodebook128,magnatagatune,2,4,0.828129311269784,rocauc_score_macro,,
725,vqcodebook256,magnatagatune,2,4,0.8373327450244388,rocauc_score_macro,,
726,vqcodebook256,magnatagatune,2,4,0.8373327450244388,rocauc_score_macro,,
727,vqcodebook256,magnatagatune,2,4,0.8373327450244388,rocauc_score_macro,,
728,vqcodebook256,magnatagatune,2,4,0.8373327450244388,rocauc_score_macro,,
729,vqcodebook256,magnatagatune,2,4,0.8373327450244388,rocauc_score_macro,,
